,numords,totdol,last,buyer,buyerdummy,dollars
41896,2,103,95,no,0,0
41897,35,2224,77,no,0,0
41898,9,1035,654,no,0,0
41899,9,1053,51,no,0,0
41900,2,29,430,no,0,0
41901,2,58,795,no,0,0
41902,2,46,492,no,0,0
41903,1,49,193,no,0,0
41904,1,29,787,no,0,0
41905,1,115,571,no,0,0
41906,1,214,38,no,0,0
41907,9,435,284,no,0,0
41908,3,177,745,no,0,0
41909,1,49,938,no,0,0
41910,4,377,192,no,0,0
41911,2,454,654,no,0,0
41912,3,147,638,no,0,0
41913,1,175,457,no,0,0
41914,1,43,416,no,0,0
41915,10,626,722,no,0,0
41916,3,193,519,no,0,0
41917,4,276,276,no,0,0
41918,4,592,102,no,0,0
41919,1,79,564,no,0,0
41920,1,79,414,no,0,0
41921,1,29,318,no,0,0
41922,1,15,204,no,0,0
41923,1,99,179,no,0,0
41924,1,249,123,no,0,0
41925,24,789,367,no,0,0
41926,9,747,267,no,0,0
41927,14,1208,10,no,0,0
41928,6,221,872,no,0,0
41929,3,459,9,no,0,0
41930,6,164,316,no,0,0
41931,2,168,620,no,0,0
41932,2,623,668,no,0,0
41933,3,199,249,no,0,0
41934,1,189,807,no,0,0
41935,2,38,735,no,0,0
41936,1,169,721,no,0,0
41937,4,163,87,no,0,0
41938,2,248,169,no,0,0
41939,5,193,1079,no,0,0
41940,3,187,46,no,0,0
41941,1,139,983,no,0,0
41942,1,49,751,no,0,0
41943,3,368,374,no,0,0
41944,1,149,611,no,0,0
41945,2,78,422,no,0,0
41946,1,140,281,no,0,0
41947,1,39,177,no,0,0
41948,2,270,64,no,0,0
41949,31,4477,57,no,0,0
41950,12,1118,568,no,0,0
41951,4,92,900,no,0,0
41952,1,69,1110,no,0,0
41953,1,39,1089,no,0,0
41954,2,223,32,no,0,0
41955,1,39,583,no,0,0
41956,1,44,361,no,0,0
41957,2,244,91,no,0,0
41958,1,59,11,no,0,0
41959,2,88,451,no,0,0
41960,7,625,253,no,0,0
41961,7,496,249,no,0,0
41962,4,124,379,no,0,0
41963,2,83,743,no,0,0
41964,2,275,868,no,0,0
41965,1,119,1044,no,0,0
41966,3,68,137,no,0,0
41967,1,95,984,no,0,0
41968,8,554,156,no,0,0
41969,3,212,752,no,0,0
41970,6,1657,87,no,0,0
41971,1,124,423,no,0,0
41972,1,53,473,no,0,0
41973,1,44,46,no,0,0
41974,2,364,65,no,0,0
41975,2,246,1017,no,0,0
41976,2,320,445,no,0,0
41977,2,285,416,no,0,0
41978,1,49,714,no,0,0
41979,7,413,9,no,0,0
41980,1,100,169,no,0,0
41981,13,870,724,no,0,0
41982,2,140,574,no,0,0
41983,2,148,903,no,0,0
41984,4,94,899,no,0,0
41985,2,136,1005,no,0,0
41986,1,19,982,no,0,0
41987,1,166,525,no,0,0
41988,2,152,737,no,0,0
41989,2,386,865,no,0,0
41990,1,204,774,no,0,0
41991,2,241,610,no,0,0
41992,1,49,415,no,0,0
41993,1,279,298,no,0,0
41994,3,233,134,no,0,0
41995,5,345,639,no,0,0
41996,3,419,1107,no,0,0
41997,10,591,248,no,0,0
41998,4,355,724,no,0,0
41999,5,624,15,no,0,0
42000,2,178,200,no,0,0
42001,9,565,218,no,0,0
42002,3,242,1113,no,0,0
42003,5,286,380,no,0,0
42004,3,164,450,no,0,0
42005,2,316,583,no,0,0
42006,5,389,410,no,0,0
42007,15,1890,14,no,0,0
42008,1,154,956,no,0,0
42009,1,44,898,no,0,0
42010,2,133,513,no,0,0
42011,1,19,653,no,0,0
42012,1,59,578,no,0,0
42013,1,143,518,no,0,0
42015,1,35,483,no,0,0
42016,3,347,182,no,0,0
42017,1,19,10,no,0,0
42018,1,289,108,no,0,0
42019,1,129,49,no,0,0
42020,5,530,350,no,0,0
42021,6,417,155,no,0,0
42022,13,917,311,no,0,0
42023,15,1142,560,no,0,0
42024,5,276,210,no,0,0
42025,8,654,38,no,0,0
42026,4,394,458,no,0,0
42027,2,373,81,no,0,0
42028,2,243,179,no,0,0
42029,1,19,996,no,0,0
42030,2,96,577,no,0,0
42031,2,198,499,no,0,0
42032,3,197,409,no,0,0
42033,1,97,413,no,0,0
42034,1,59,353,no,0,0
42035,1,209,30,no,0,0
42036,3,337,868,no,0,0
42037,33,2107,29,no,0,0
42038,1,59,687,no,0,0
42039,3,85,374,no,0,0
42040,5,458,176,no,0,0
42041,5,292,1073,no,0,0
42042,3,312,517,no,0,0
42043,2,158,25,no,0,0
42044,3,72,385,no,0,0
42045,9,697,732,no,0,0
42046,6,724,143,no,0,0
42047,3,372,714,no,0,0
42048,8,508,154,no,0,0
42049,4,361,464,no,0,0
42050,1,109,694,no,0,0
42051,1,84,541,no,0,0
42052,1,19,400,no,0,0
42053,1,99,310,no,0,0
42054,18,484,47,no,0,0
42055,20,741,43,no,0,0
42056,3,177,417,no,0,0
42057,4,213,11,no,0,0
42058,2,102,788,no,0,0
42059,10,513,743,no,0,0
42060,1,74,752,no,0,0
42061,1,162,581,no,0,0
42062,1,399,295,no,0,0
42063,1,24,147,no,0,0
42064,9,1028,50,no,0,0
42065,3,442,921,no,0,0
42066,13,810,1039,no,0,0
42067,2,110,553,no,0,0
42068,1,49,679,no,0,0
42069,1,59,172,no,0,0
42070,59,3797,95,no,0,0
42071,6,313,835,no,0,0
42072,6,372,638,no,0,0
42073,4,116,546,no,0,0
42074,1,9,1088,no,0,0
42075,2,113,613,no,0,0
42076,5,571,360,no,0,0
42077,1,298,543,no,0,0
42078,1,19,403,no,0,0
42079,8,1121,95,no,0,0
42080,4,108,249,no,0,0
42081,1,49,1095,no,0,0
42082,1,29,247,no,0,0
42083,8,726,451,no,0,0
42084,2,528,679,no,0,0
42085,1,49,662,no,0,0
42086,1,59,631,no,0,0
42087,2,148,36,no,0,0
42088,15,653,367,no,0,0
42089,12,1133,151,no,0,0
42090,2,152,641,no,0,0
42091,1,79,613,no,0,0
42092,2,38,557,no,0,0
42093,1,156,214,no,0,0
42094,1,159,337,no,0,0
42095,2,278,136,no,0,0
42096,13,2008,910,no,0,0
42097,7,1050,78,no,0,0
42098,8,245,514,no,0,0
42099,9,251,53,no,0,0
42100,2,218,368,no,0,0
42101,1,127,725,no,0,0
42102,2,238,387,no,0,0
42103,2,116,520,no,0,0
42104,2,193,512,no,0,0
42105,1,89,123,no,0,0
42106,8,394,1040,no,0,0
42107,1,39,900,no,0,0
42108,1,107,827,no,0,0
42109,1,289,578,no,0,0
42110,1,188,644,no,0,0
42111,3,147,280,no,0,0
42112,1,59,217,no,0,0
42113,28,2534,445,no,0,0
42114,6,952,917,no,0,0
42115,7,330,297,no,0,0
42116,3,195,459,no,0,0
42117,2,108,970,no,0,0
42118,3,717,449,no,0,0
42119,1,51,632,no,0,0
42120,1,29,462,no,0,0
42121,2,198,231,no,0,0
42122,2,118,217,no,0,0
42123,2,70,171,no,0,0
42124,1,139,198,no,0,0
42125,9,991,583,no,0,0
42126,7,1011,344,no,0,0
42127,6,199,136,no,0,0
42128,2,37,157,no,0,0
42129,1,309,555,no,0,0
42130,1,179,214,no,0,0
42131,11,677,25,no,0,0
42132,15,800,217,no,0,0
42133,3,146,773,no,0,0
42134,2,186,155,no,0,0
42135,2,218,1012,no,0,0
42136,2,338,406,no,0,0
42137,2,70,501,no,0,0
42138,3,211,886,no,0,0
42139,1,59,1078,no,0,0
42140,1,116,877,no,0,0
42141,1,35,862,no,0,0
42142,3,110,158,no,0,0
42143,1,89,149,no,0,0
42144,10,292,907,no,0,0
42145,7,145,382,no,0,0
42146,4,212,742,no,0,0
42148,1,139,781,no,0,0
42149,1,59,773,no,0,0
42150,4,396,235,no,0,0
42151,1,149,596,no,0,0
42152,1,14,564,no,0,0
42153,3,147,436,no,0,0
42154,2,196,151,no,0,0
42155,1,89,507,no,0,0
42156,1,59,366,no,0,0
42157,2,338,46,no,0,0
42158,2,520,592,no,0,0
42159,2,507,101,no,0,0
42160,1,159,21,no,0,0
42161,2,139,774,no,0,0
42162,1,279,690,no,0,0
42163,12,1098,79,no,0,0
42164,10,307,30,no,0,0
42165,5,562,259,no,0,0
42167,8,1004,182,no,0,0
42168,5,839,294,no,0,0
42169,3,190,710,no,0,0
42170,3,192,297,no,0,0
42171,3,377,360,no,0,0
42172,4,404,961,no,0,0
42173,3,277,637,no,0,0
42174,2,834,1003,no,0,0
42175,1,119,942,no,0,0
42176,2,158,612,no,0,0
42177,5,282,303,no,0,0
42178,3,204,87,no,0,0
42179,1,188,469,no,0,0
42180,1,169,224,no,0,0
42181,2,58,98,no,0,0
42182,19,694,157,no,0,0
42183,15,243,848,no,0,0
42184,5,390,417,no,0,0
42185,2,578,654,no,0,0
42186,2,118,583,no,0,0
42187,1,79,872,no,0,0
42188,2,92,750,no,0,0
42189,2,258,308,no,0,0
42190,2,231,282,no,0,0
42191,1,89,492,no,0,0
42193,7,398,149,no,0,0
42194,1,39,665,no,0,0
42195,2,68,326,no,0,0
42196,18,1328,98,no,0,0
42197,10,962,130,no,0,0
42198,1,119,51,no,0,0
42199,2,84,309,no,0,0
42200,12,371,218,no,0,0
42201,10,358,49,no,0,0
42202,28,1339,381,no,0,0
42203,6,682,175,no,0,0
42204,4,383,634,no,0,0
42205,1,104,403,no,0,0
42206,3,157,29,no,0,0
42207,8,190,900,no,0,0
42208,3,347,1089,no,0,0
42209,4,329,24,no,0,0
42210,2,308,561,no,0,0
42211,3,177,906,no,0,0
42212,4,1003,554,no,0,0
42213,2,145,858,no,0,0
42214,2,364,800,no,0,0
42215,1,364,689,no,0,0
42216,1,39,534,no,0,0
42217,1,130,519,no,0,0
42218,8,763,4,no,0,0
42219,2,253,1,no,0,0
42220,2,58,358,no,0,0
42221,2,68,18,no,0,0
42222,1,49,249,no,0,0
42223,1,35,151,no,0,0
42224,5,265,1008,no,0,0
42225,1,19,820,no,0,0
42226,1,19,575,no,0,0
42227,1,69,571,no,0,0
42228,4,332,79,no,0,0
42229,32,1826,129,no,0,0
42230,13,633,877,no,0,0
42231,6,419,675,no,0,0
42232,3,122,84,no,0,0
42233,3,184,1,no,0,0
42234,1,59,417,no,0,0
42235,1,49,655,no,0,0
42236,1,129,634,no,0,0
42237,2,383,297,no,0,0
42238,1,26,487,no,0,0
42239,2,618,29,no,0,0
42240,1,19,305,no,0,0
42241,1,219,109,no,0,0
42242,4,223,261,no,0,0
42243,2,16,837,no,0,0
42244,1,159,641,no,0,0
42245,9,967,60,no,0,0
42246,1,59,560,no,0,0
42247,26,1479,178,no,0,0
42248,4,198,1107,no,0,0
42249,6,484,543,no,0,0
42250,8,352,45,no,0,0
42251,3,230,732,no,0,0
42252,2,413,897,no,0,0
42253,4,361,648,no,0,0
42254,1,29,549,no,0,0
42255,2,63,396,no,0,0
42256,1,99,358,no,0,0
42257,1,119,337,no,0,0
42258,27,1293,437,no,0,0
42259,31,1125,445,no,0,0
42260,13,1237,686,no,0,0
42261,6,397,31,no,0,0
42262,1,138,907,no,0,0
42263,3,57,329,no,0,0
42264,1,29,211,no,0,0
42265,1,26,144,no,0,0
42266,25,952,686,no,0,0
42267,12,790,252,no,0,0
42268,14,779,549,no,0,0
42269,5,239,928,no,0,0
42270,2,31,547,no,0,0
42271,4,174,975,no,0,0
42272,2,423,994,no,0,0
42273,2,130,606,no,0,0
42274,2,188,1029,no,0,0
42275,1,49,73,no,0,0
42276,1,119,884,no,0,0
42277,1,185,802,no,0,0
42278,1,404,668,no,0,0
42279,3,238,541,no,0,0
42280,2,443,185,no,0,0
42281,2,90,66,no,0,0
42282,1,35,514,no,0,0
42283,1,130,466,no,0,0
42284,1,179,420,no,0,0
42285,4,590,53,no,0,0
42286,2,317,319,no,0,0
42287,3,245,437,no,0,0
42288,12,520,368,no,0,0
42289,1,99,746,no,0,0
42290,1,39,599,no,0,0
42291,1,24,203,no,0,0
42292,1,24,171,no,0,0
42293,19,732,646,no,0,0
42294,14,455,928,no,0,0
42295,3,377,399,no,0,0
42296,4,438,399,no,0,0
42297,4,556,665,no,0,0
42298,2,334,723,no,0,0
42299,1,44,829,no,0,0
42300,1,79,354,no,0,0
42301,2,258,266,no,0,0
42302,2,194,192,no,0,0
42303,21,1544,883,no,0,0
42304,2,156,359,no,0,0
42305,7,483,51,no,0,0
42306,10,1133,290,no,0,0
42307,3,254,345,no,0,0
42308,2,156,829,no,0,0
42309,1,71,682,no,0,0
42310,1,49,352,no,0,0
42311,1,29,92,no,0,0
42312,1,49,58,no,0,0
42313,1,129,46,no,0,0
42314,63,5014,39,no,0,0
42315,5,250,520,no,0,0
42316,4,226,1080,no,0,0
42317,1,79,1047,no,0,0
42318,1,9,875,no,0,0
42319,2,118,497,no,0,0
42320,1,260,676,no,0,0
42321,4,224,312,no,0,0
42322,1,54,392,no,0,0
42323,1,129,389,no,0,0
42324,1,89,141,no,0,0
42325,19,940,315,no,0,0
42326,7,662,375,no,0,0
42327,3,276,1043,no,0,0
42328,2,188,18,no,0,0
42329,1,14,728,no,0,0
42330,14,675,53,no,0,0
42331,3,105,505,no,0,0
42332,2,126,311,no,0,0
42333,1,119,351,no,0,0
42334,1,49,421,no,0,0
42335,1,25,218,no,0,0
42336,3,338,158,no,0,0
42337,5,415,541,no,0,0
42338,1,29,1011,no,0,0
42339,4,197,38,no,0,0
42340,1,24,98,no,0,0
42341,18,1179,122,no,0,0
42342,2,108,919,no,0,0
42343,3,195,46,no,0,0
42344,1,206,917,no,0,0
42345,1,19,680,no,0,0
42346,1,144,646,no,0,0
42347,2,163,518,no,0,0
42349,2,98,280,no,0,0
42350,1,29,270,no,0,0
42351,3,229,42,no,0,0
42352,1,69,25,no,0,0
42353,2,43,4,no,0,0
42354,25,864,46,no,0,0
42355,9,202,546,no,0,0
42356,2,128,367,no,0,0
42357,8,279,778,no,0,0
42358,6,319,149,no,0,0
42359,2,88,732,no,0,0
42360,3,66,144,no,0,0
42361,1,71,885,no,0,0
42362,3,93,121,no,0,0
42363,1,107,805,no,0,0
42364,1,9,731,no,0,0
42365,2,118,660,no,0,0
42366,1,182,217,no,0,0
42367,1,134,29,no,0,0
42368,6,504,51,no,0,0
42369,6,380,1002,no,0,0
42370,7,377,725,no,0,0
42371,10,1200,149,no,0,0
42372,2,74,613,no,0,0
42373,20,789,200,no,0,0
42374,6,372,249,no,0,0
42375,2,319,921,no,0,0
42376,2,146,375,no,0,0
42377,1,259,774,no,0,0
42378,7,899,345,no,0,0
42379,1,49,578,no,0,0
42380,2,158,420,no,0,0
42381,6,394,7,no,0,0
42382,1,69,357,no,0,0
42383,1,239,148,no,0,0
42384,1,251,142,no,0,0
42385,1,54,44,no,0,0
42386,5,233,938,no,0,0
42387,34,1744,25,no,0,0
42388,2,158,562,no,0,0
42389,3,336,438,no,0,0
42390,3,242,200,no,0,0
42391,3,427,500,no,0,0
42392,1,143,837,no,0,0
42393,3,312,378,no,0,0
42394,2,318,200,no,0,0
42395,8,286,385,no,0,0
42396,8,761,862,no,0,0
42397,4,256,53,no,0,0
42398,3,207,800,no,0,0
42399,2,113,157,no,0,0
42400,7,318,165,no,0,0
42401,9,434,270,no,0,0
42402,4,182,270,no,0,0
42403,1,84,680,no,0,0
42404,1,109,445,no,0,0
42405,1,9,415,no,0,0
42406,31,2472,926,no,0,0
42407,4,421,548,no,0,0
42409,2,97,557,no,0,0
42410,5,355,4,no,0,0
42411,4,377,907,no,0,0
42412,3,174,214,no,0,0
42413,1,109,780,no,0,0
42414,2,248,435,no,0,0
42415,1,99,483,no,0,0
42416,1,100,393,no,0,0
42417,6,542,562,no,0,0
42418,2,225,963,no,0,0
42419,1,66,413,no,0,0
42420,1,99,323,no,0,0
42421,1,59,183,no,0,0
42422,1,19,102,no,0,0
42423,1,328,73,no,0,0
42424,3,207,242,no,0,0
42425,10,582,1,no,0,0
42427,3,128,520,no,0,0
42428,6,445,686,no,0,0
42429,7,449,620,no,0,0
42430,1,281,871,no,0,0
42431,6,345,116,no,0,0
42432,6,189,102,no,0,0
42433,1,179,639,no,0,0
42434,1,99,604,no,0,0
42435,1,94,99,no,0,0
42436,1,49,18,no,0,0
42438,5,491,396,no,0,0
42439,16,964,578,no,0,0
42440,7,1068,843,no,0,0
42441,4,485,156,no,0,0
42442,13,1092,185,no,0,0
42443,1,399,941,no,0,0
42444,1,19,940,no,0,0
42445,2,158,578,no,0,0
42447,1,209,367,no,0,0
42448,3,240,233,no,0,0
42449,1,119,164,no,0,0
42450,2,101,94,no,0,0
42451,2,371,445,no,0,0
42452,1,35,883,no,0,0
42453,1,109,823,no,0,0
42454,5,255,185,no,0,0
42455,1,49,742,no,0,0
42456,1,169,632,no,0,0
42457,3,272,298,no,0,0
42458,2,78,438,no,0,0
42459,2,18,309,no,0,0
42460,1,99,232,no,0,0
42461,3,108,666,no,0,0
42462,1,119,382,no,0,0
42463,3,1012,101,no,0,0
42464,5,264,164,no,0,0
42465,2,128,323,no,0,0
42466,2,98,682,no,0,0
42467,1,109,752,no,0,0
42468,1,129,549,no,0,0
42469,1,39,541,no,0,0
42470,1,59,177,no,0,0
42471,21,1117,527,no,0,0
42472,44,1817,20,no,0,0
42473,7,312,728,no,0,0
42474,3,280,102,no,0,0
42475,9,436,449,no,0,0
42476,3,77,723,no,0,0
42477,2,278,590,no,0,0
42478,1,69,431,no,0,0
42479,9,674,725,no,0,0
42480,12,704,322,no,0,0
42481,4,461,428,no,0,0
42482,6,994,1113,no,0,0
42483,1,89,676,no,0,0
42484,2,58,354,no,0,0
42485,6,438,942,no,0,0
42486,1,59,1094,no,0,0
42487,12,612,106,no,0,0
42488,2,198,695,no,0,0
42489,2,88,368,no,0,0
42490,1,52,681,no,0,0
42491,3,561,480,no,0,0
42492,1,19,401,no,0,0
42493,1,59,324,no,0,0
42494,1,99,147,no,0,0
42495,24,943,36,no,0,0
42496,9,560,386,no,0,0
42497,6,669,928,no,0,0
42498,1,79,1060,no,0,0
42499,6,220,70,no,0,0
42500,2,58,329,no,0,0
42501,2,240,108,no,0,0
42502,1,35,144,no,0,0
42503,6,1096,18,no,0,0
42504,6,366,533,no,0,0
42505,8,638,133,no,0,0
42506,6,397,815,no,0,0
42507,5,990,155,no,0,0
42508,1,49,1082,no,0,0
42509,1,19,1050,no,0,0
42510,3,130,226,no,0,0
42511,2,348,682,no,0,0
42512,2,186,732,no,0,0
42513,2,144,485,no,0,0
42514,5,283,134,no,0,0
42515,1,49,388,no,0,0
42516,1,59,172,no,0,0
42517,1,29,135,no,0,0
42518,1,59,123,no,0,0
42519,5,253,750,no,0,0
42520,30,1307,624,no,0,0
42521,8,288,890,no,0,0
42522,4,597,179,no,0,0
42523,7,843,8,no,0,0
42524,2,124,480,no,0,0
42525,1,69,364,no,0,0
42526,1,71,116,no,0,0
42527,7,1075,471,no,0,0
42528,5,343,234,no,0,0
42529,6,230,65,no,0,0
42530,3,304,541,no,0,0
42531,2,68,389,no,0,0
42532,4,331,49,no,0,0
42533,1,224,606,no,0,0
42534,1,35,512,no,0,0
42535,1,99,434,no,0,0
42536,1,139,322,no,0,0
42537,9,515,577,no,0,0
42538,2,138,1033,no,0,0
42539,1,99,1058,no,0,0
42540,2,206,504,no,0,0
42541,3,157,290,no,0,0
42542,2,284,140,no,0,0
42543,1,26,157,no,0,0
42544,1,53,95,no,0,0
42545,1,79,39,no,0,0
42546,1,229,14,no,0,0
42548,20,1657,508,no,0,0
42549,6,481,1026,no,0,0
42550,3,117,592,no,0,0
42552,1,169,617,no,0,0
42553,1,99,429,no,0,0
42554,1,24,296,no,0,0
42555,4,708,711,no,0,0
42557,3,127,389,no,0,0
42558,3,162,1039,no,0,0
42560,2,170,585,no,0,0
42561,2,138,74,no,0,0
42562,1,143,878,no,0,0
42563,2,299,732,no,0,0
42564,1,195,620,no,0,0
42565,2,61,465,no,0,0
42566,1,59,459,no,0,0
42567,1,87,119,no,0,0
42568,1,129,634,no,0,0
42570,2,169,358,no,0,0
42571,21,1904,564,no,0,0
42572,3,179,835,no,0,0
42573,1,69,1009,no,0,0
42574,1,669,757,no,0,0
42575,2,18,420,no,0,0
42576,1,239,574,no,0,0
42577,1,29,260,no,0,0
42578,1,129,200,no,0,0
42579,1,27,53,no,0,0
42580,13,1567,548,no,0,0
42581,13,859,127,no,0,0
42582,4,516,297,no,0,0
42584,1,59,326,no,0,0
42585,1,125,722,no,0,0
42586,4,366,270,no,0,0
42587,4,202,267,no,0,0
42588,3,79,1024,no,0,0
42589,8,1043,170,no,0,0
42590,10,851,95,no,0,0
42591,5,361,689,no,0,0
42592,2,158,792,no,0,0
42593,2,58,247,no,0,0
42594,2,244,53,no,0,0
42595,1,79,182,no,0,0
42596,2,305,984,no,0,0
42597,1,29,945,no,0,0
42598,1,139,375,no,0,0
42599,13,541,287,no,0,0
42600,2,739,522,no,0,0
42601,4,346,277,no,0,0
42602,1,385,1101,no,0,0
42603,2,132,982,no,0,0
42604,1,189,1031,no,0,0
42605,2,108,298,no,0,0
42606,5,396,11,no,0,0
42607,1,65,863,no,0,0
42608,2,148,669,no,0,0
42609,1,38,662,no,0,0
42610,1,34,611,no,0,0
42611,2,76,133,no,0,0
42612,1,98,501,no,0,0
42613,2,38,416,no,0,0
42614,3,82,218,no,0,0
42615,1,25,81,no,0,0
42616,2,185,497,no,0,0
42617,13,653,730,no,0,0
42618,4,400,408,no,0,0
42619,2,251,512,no,0,0
42620,2,128,625,no,0,0
42621,2,178,570,no,0,0
42622,3,352,357,no,0,0
42623,1,44,506,no,0,0
42624,2,258,29,no,0,0
42625,9,470,1,no,0,0
42626,6,232,365,no,0,0
42627,1,24,638,no,0,0
42628,2,78,326,no,0,0
42629,1,69,386,no,0,0
42630,1,199,364,no,0,0
42631,3,206,1052,no,0,0
42632,1,49,949,no,0,0
42633,1,9,578,no,0,0
42634,22,1881,434,no,0,0
42636,2,78,640,no,0,0
42637,2,101,428,no,0,0
42638,3,749,231,no,0,0
42639,3,387,51,no,0,0
42640,11,463,375,no,0,0
42641,51,4288,212,no,0,0
42642,5,312,417,no,0,0
42643,5,250,29,no,0,0
42644,3,621,122,no,0,0
42645,2,238,409,no,0,0
42646,1,39,302,no,0,0
42647,2,358,121,no,0,0
42648,9,1243,303,no,0,0
42649,2,98,738,no,0,0
42650,46,1885,268,no,0,0
42651,3,137,598,no,0,0
42652,4,576,319,no,0,0
42653,1,99,219,no,0,0
42654,1,84,178,no,0,0
42655,16,367,871,no,0,0
42656,9,433,56,no,0,0
42657,8,344,193,no,0,0
42659,2,311,532,no,0,0
42660,2,108,290,no,0,0
42661,1,59,357,no,0,0
42662,1,59,325,no,0,0
42664,6,764,386,no,0,0
42665,1,47,976,no,0,0
42666,1,49,815,no,0,0
42667,1,109,350,no,0,0
42668,3,339,7,no,0,0
42669,5,544,24,no,0,0
42670,14,2186,905,no,0,0
42671,3,517,214,no,0,0
42672,7,514,655,no,0,0
42673,4,287,975,no,0,0
42674,2,178,781,no,0,0
42675,7,288,428,no,0,0
42676,2,383,1109,no,0,0
42677,6,464,171,no,0,0
42678,6,238,3,no,0,0
42679,4,398,715,no,0,0
42680,5,169,346,no,0,0
42681,1,115,746,no,0,0
42682,1,54,679,no,0,0
42683,3,167,171,no,0,0
42684,1,336,605,no,0,0
42685,2,114,74,no,0,0
42686,1,29,221,no,0,0
42687,1,300,206,no,0,0
42688,1,127,36,no,0,0
42689,27,1747,214,no,0,0
42690,1,399,1058,no,0,0
42691,2,206,1012,no,0,0
42692,2,98,379,no,0,0
42693,19,1112,547,no,0,0
42694,8,552,773,no,0,0
42695,3,283,428,no,0,0
42696,4,295,760,no,0,0
42697,1,29,365,no,0,0
42698,3,247,351,no,0,0
42699,3,279,151,no,0,0
42700,11,356,171,no,0,0
42701,14,1473,38,no,0,0
42702,6,527,151,no,0,0
42703,1,109,892,no,0,0
42704,3,244,158,no,0,0
42705,1,49,393,no,0,0
42706,1,99,11,no,0,0
42707,38,1579,94,no,0,0
42708,8,380,284,no,0,0
42709,3,211,368,no,0,0
42711,3,406,379,no,0,0
42712,1,80,1040,no,0,0
42713,4,159,428,no,0,0
42714,1,237,807,no,0,0
42715,1,39,576,no,0,0
42716,2,233,526,no,0,0
42717,1,233,522,no,0,0
42718,3,587,18,no,0,0
42719,1,80,143,no,0,0
42721,1,44,720,no,0,0
42722,3,422,772,no,0,0
42723,1,29,753,no,0,0
42724,1,582,517,no,0,0
42725,1,224,156,no,0,0
42726,13,1378,368,no,0,0
42727,29,1478,46,no,0,0
42728,12,756,660,no,0,0
42729,6,332,1,no,0,0
42730,1,107,520,no,0,0
42731,1,59,417,no,0,0
42733,1,79,1107,no,0,0
42734,2,64,613,no,0,0
42735,2,168,735,no,0,0
42736,1,99,361,no,0,0
42737,4,762,46,no,0,0
42738,17,1872,200,no,0,0
42739,1,19,674,no,0,0
42740,1,69,737,no,0,0
42741,1,99,581,no,0,0
42742,1,125,483,no,0,0
42743,1,59,238,no,0,0
42744,5,137,1094,no,0,0
42745,8,979,107,no,0,0
42746,1,9,942,no,0,0
42747,2,534,675,no,0,0
42748,2,56,23,no,0,0
42749,24,1797,350,no,0,0
42750,5,292,556,no,0,0
42751,3,215,543,no,0,0
42752,1,170,618,no,0,0
42753,1,199,339,no,0,0
42754,3,224,81,no,0,0
42755,1,119,168,no,0,0
42756,13,709,113,no,0,0
42757,11,581,746,no,0,0
42758,5,952,459,no,0,0
42759,5,397,99,no,0,0
42760,7,788,802,no,0,0
42761,1,89,1043,no,0,0
42762,4,29,738,no,0,0
42763,1,149,801,no,0,0
42764,1,59,641,no,0,0
42765,1,19,415,no,0,0
42766,1,161,129,no,0,0
42767,3,557,525,no,0,0
42768,2,154,140,no,0,0
42769,23,1839,308,no,0,0
42770,2,168,1046,no,0,0
42771,1,57,984,no,0,0
42772,1,394,749,no,0,0
42773,2,222,224,no,0,0
42774,7,1614,7,no,0,0
42775,7,780,67,no,0,0
42776,23,1105,275,no,0,0
42777,15,816,192,no,0,0
42778,6,504,326,no,0,0
42779,5,582,50,no,0,0
42781,1,279,788,no,0,0
42782,1,17,885,no,0,0
42783,1,29,619,no,0,0
42784,1,125,486,no,0,0
42785,4,186,207,no,0,0
42786,1,119,99,no,0,0
42787,1,66,23,no,0,0
42788,11,799,749,no,0,0
42789,2,235,520,no,0,0
42790,3,266,756,no,0,0
42791,4,368,140,no,0,0
42792,2,133,753,no,0,0
42793,1,19,786,no,0,0
42794,1,99,749,no,0,0
42795,1,199,563,no,0,0
42796,2,183,200,no,0,0
42797,1,49,389,no,0,0
42798,4,120,106,no,0,0
42799,1,79,290,no,0,0
42800,1,39,647,no,0,0
42801,17,1166,954,no,0,0
42802,5,885,42,no,0,0
42803,2,168,206,no,0,0
42804,2,168,441,no,0,0
42805,5,290,298,no,0,0
42806,5,755,1109,no,0,0
42807,11,565,168,no,0,0
42808,1,39,720,no,0,0
42809,4,162,156,no,0,0
42810,1,107,843,no,0,0
42811,3,215,196,no,0,0
42812,1,84,676,no,0,0
42813,1,129,654,no,0,0
42814,2,158,517,no,0,0
42815,1,24,375,no,0,0
42816,1,89,318,no,0,0
42817,1,169,308,no,0,0
42818,1,57,144,no,0,0
42819,2,264,71,no,0,0
42820,1,49,87,no,0,0
42821,1,334,60,no,0,0
42822,15,689,169,no,0,0
42823,14,284,4,no,0,0
42825,2,174,800,no,0,0
42826,1,244,857,no,0,0
42827,1,169,791,no,0,0
42828,1,54,25,no,0,0
42829,3,140,18,no,0,0
42830,3,79,767,no,0,0
42831,4,479,231,no,0,0
42832,25,1694,113,no,0,0
42833,2,260,1094,no,0,0
42834,7,680,283,no,0,0
42835,3,386,501,no,0,0
42836,2,253,676,no,0,0
42837,3,170,197,no,0,0
42838,5,544,100,no,0,0
42839,1,99,871,no,0,0
42840,2,333,826,no,0,0
42841,2,160,809,no,0,0
42842,3,113,497,no,0,0
